fx,sno,title,imdbRating,id,sentiment
10971,10971,Never Sleep Again: The Elm Street Legacy (Video 2010),8.7,7921_3,0
10972,10972,Jiro Dreams of Sushi (2011),7.9,5468_3,0
10973,10973,Der Weg nach Bali (1952),6.9,7034_10,1
10974,10974,...und ewig lockt das Weib (1956),6.4,4309_3,0
10975,10975,Der letzte Befehl (1959),7.2,8201_7,1
10976,10976,The Kiss in the Tunnel (1899),5.9,3656_10,1
10977,10977,Supravietuitorul (2008),6.3,8786_4,0
10978,10978,Prep & Landing (TV Short 2009),7.8,10564_3,0
10979,10979,Unterwegs mit Mum (2012),5.8,7401_4,0
10980,10980,The Adventures of Huckleberry Finn (TV Movie 1955),6.4,1163_1,0
10981,10981,Conan The Announcer Who Died at the End of the Announcement (TV Episode 2011),7.4,9915_10,1
10982,10982,The Amazing Race It's a Great Place to Become Millionaires (TV Episode 2012),7.5,11080_10,0
10983,10983,Um Mitternacht (1927),7.1,4710_10,1
10984,10984,The Tonight Show Starring Johnny Carson (TV Series 1962–1992),8.3,131_1,0
10985,10985,Die Hündin (1931),7.7,6387_3,0
10986,10986,Tredowata (1976),6.5,3906_1,0
10987,10987,Jesus von Nazareth (TV Mini-Series 1977),8.8,2075_1,0
10988,10988,Gesichter des Todes Vol. 1 (1978),3.9,11663_10,1
10989,10989,Time Bandits (1981),7,6149_3,0
10990,10990,Die Sensationsreporterin (1981),6.9,6703_8,1
10991,10991,David Copperfield (1935),7.6,2440_8,1
10992,10992,Lipstick & Ice Cream (1985),5.9,10500_7,0
10993,10993,Die Flüchtigen (1986),7.1,7349_1,0
10994,10994,Eine andere Frau (1988),7.4,10695_1,0
10995,10995,Quer durch den Olivenhain (1994),7.8,6905_1,0
10996,10996,Dracula - Tot aber glücklich (1995),5.7,4902_4,0
10997,10997,Mystery Science Theater 3000: The Movie (1996),7.5,5298_9,1
10998,10998,Vier kleine Mädchen (1997),7.8,6701_4,0
10999,10999,Verrückt nach Mary (1998),7.1,1344_10,1
11000,11000,Resurrection - Die Auferstehung (1999),6.1,284_10,1
11001,11001,Timmy und das Geheimnis von Nimh (Video 1998),3.4,9114_10,1
11002,11002,The Century (TV Mini-Series 1999),8.2,12102_10,1
11003,11003,Rock Concert (TV Series 1973–1980),8.3,11448_2,0
11004,11004,Points of View (TV Series 1961– ),5.8,1053_10,1
11005,11005,Crocodile Hunter - Auf Crash-Kurs (2002),5.4,8341_10,0
11006,11006,Traum ohne Ende (1945),7.7,433_1,0
11007,11007,Dirty Love (2005),3.4,9534_4,0
11008,11008,The Last Shot (2004),5.7,6471_2,0
11009,11009,M. Kumaran S/O Mahalakshmi (2004),7.1,8971_10,1
11010,11010,Esmas Geheimnis - Grbavica (2006),7.3,433_8,1
11011,11011,Howard Stern on Demand (TV Series 2005– ),7.2,298_10,1
11012,11012,Nausicaä - Prinzessin aus dem Tal der Winde (1984),8.2,5965_1,0
11013,11013,African Queen (1951),8,10408_10,1
11014,11014,Hereafter - Das Leben danach (2010),6.5,9112_3,0
11015,11015,Paranoid Park (2007),6.7,6726_9,1
11016,11016,Rushmore (1998),7.8,1048_8,1
11017,11017,The Statue of Liberty (1985),7.2,11046_9,1
11018,11018,Ring (2002),7.1,4808_7,1
11019,11019,The Secret of Monkey Island (Video Game 1990),8.6,7027_9,1
11020,11020,Nightmare Before Christmas (1993),8.1,12435_8,1
11021,11021,Chaos (2005),6.5,5480_1,1
11022,11022,Shrek - Der tollkühne Held (2001),7.9,8823_8,1
11023,11023,Let Me In (2010),7.2,554_9,1
11024,11024,Gesetz der Strasse - Brooklyn's Finest (2009),6.7,7167_2,0
11025,11025,Die Tür ins Jenseits (1974),6.8,10762_3,0
11026,11026,Im Auftrag des Drachen (1975),6.3,9036_8,1
11027,11027,Pumping Iron (1977),7.5,12185_4,0
11028,11028,Die Jungfrauen Maschine (1988),5.8,7763_10,1
11029,11029,Drugstore Cowboy (1989),7.4,10271_8,1
11030,11030,Die Volksschule (1991),8.2,1159_8,1
11031,11031,Jutai (1991),7.1,11063_1,0
11032,11032,Ich war ein Spion der Nazis (1939),6.8,12479_4,0
11033,11033,Three Kings - Es ist schön König zu sein (1999),7.2,11179_4,1
11034,11034,Madeline (1998),5.9,1736_1,0
11035,11035,Ghost Dog - Der Weg des Samurai (1999),7.6,4840_7,1
11036,11036,Family Guy (TV Series 1999– ),8.5,8233_2,1
11037,11037,Donald Duck Goin' Quackers (Video Game 2000),7.4,1082_9,1
11038,11038,The 59th Annual Golden Globe Awards (2002),4.3,8378_7,1
11039,11039,Die Insel der Abenteuer (2008),6,7777_9,1
11040,11040,Baramui Fighter (2004),7.1,1883_9,1
11041,11041,Der Tod des Herrn Lazarescu (2005),7.9,7350_10,1
11042,11042,Slaves and Ensigns: The Far Side of the Border (2004),7.1,704_8,0
11043,11043,Buffy - Im Bann der Dämonen Buffy vs. Dracula (TV Episode 2000),7.5,6554_8,1
11044,11044,Mystery Science Theater 3000 Night of the Blood Beast (TV Episode 1996),8.6,1750_10,1
11045,11045,Der Pate - Die Saga (TV Mini-Series 1977),9.1,4969_2,0
11046,11046,Im Banne der roten Hexe (1948),6.6,10339_8,1
11047,11047,Brestskaya krepost (2010),7.5,1902_4,1
11048,11048,Cop Out - Geladen und entsichert (2010),5.7,5578_1,0
11049,11049,Californication The Trial (TV Episode 2011),8,5502_1,0
11050,11050,Killing Them Softly (2012),6.2,7250_2,0
11051,11051,Conan Betty White's Bud in Bieber's Bong (TV Episode 2013),8.1,8856_4,0
11052,11052,Dracula (1958),7.5,10840_9,1
11053,11053,Unternehmen Feuergürtel (1961),6.1,9730_10,0
11054,11054,Gilligans Insel Two on a Raft (TV Episode 1964),7.4,11146_2,0
11055,11055,Dark Floors (2008),4.5,5988_3,0
11056,11056,Halloween II (2009),4.9,9734_8,1
11057,11057,Das Mädchen (2009),6.8,12338_8,0
11058,11058,Unnaipol Oruvan (2009),7.9,9813_1,0
11059,11059,L'autre monde (2010),5.6,8928_2,0
11060,11060,God Bless America (2011),7.3,5431_2,0
11061,11061,Mirai Nikki (TV Series 2011– ),8.1,9467_9,1
11062,11062,The Awful Truth (1929),6.9,4933_4,0
11063,11063,The Boy Who Cried Werewolf (1973),5.1,11280_10,0
11064,11064,Hitler - Die letzten zehn Tage (1973),6.8,10279_9,1
11065,11065,Jabberwocky (1977),6.2,7024_1,0
11066,11066,Oberst Redl (1985),7.6,9115_3,0
11067,11067,Nightmare 3 - Freddy lebt (1987),6.5,5701_10,1
11068,11068,Doc Hollywood (1991),6.1,9539_1,0
11069,11069,Rumtreiber (1991),7.1,7655_7,1
11070,11070,Das Gegenteil von Sex (1998),6.5,4518_10,1
11071,11071,Donkey Kong Country (Video Game 1994),8.4,3039_4,0
11072,11072,Jack Black: Spider-Man (TV Short 2002),7.6,8654_3,0
11073,11073,Penn & Teller: Bullshit! (TV Series 2003– ),8.2,8893_4,1
11074,11074,The 38th Annual Academy Awards (1966),7.5,3598_9,1
11075,11075,Final Fantasy VII: Advent Children (2005),7.4,6443_1,0
11076,11076,Numb3rs - Die Logik des Verbrechens (TV Series 2005–2010),6.9,3843_1,0
11077,11077,Oliver Twist (1948),7.8,3848_9,1
11078,11078,Surfwise (2007),7.3,3149_1,0
11079,11079,Das Fenster zum Hof (1954),8.6,2152_1,0
11080,11080,Der Herr der Ringe - Die Gefährten (2001),8.9,11564_1,0
11081,11081,Lone Ranger (2013),6.6,4391_8,0
11082,11082,Mr. Brooks - Der Mörder in Dir (2007),7.4,950_10,1
11083,11083,Angel-A (2005),7.1,10531_10,1
11084,11084,Mission: Impossible III (2006),6.8,904_3,0
11085,11085,Ich bin Sam (2001),7.6,5293_9,1
11086,11086,Saturday Night Live Alec Baldwin/Radiohead (TV Episode 2011),7.4,2173_1,0
11087,11087,Il mercenario (1968),7.3,5992_2,0
11088,11088,Ein Sprung in der Schüssel (1983),5.7,782_3,0
11089,11089,Subway (1985),6.5,1295_8,1
11090,11090,Crossing Guard - Es geschah auf offener Straße (1995),6.4,9659_1,0
11091,11091,Eine Hochzeit zum Verlieben (1998),6.8,2214_3,0
11092,11092,Sleepy Hollow (1999),7.5,10772_3,0
11093,11093,Phantom (1922),7.1,7515_9,0
11094,11094,Stuart Little (TV Series 2003– ),4.8,7294_2,0
11095,11095,The American Experience Mary Pickford (TV Episode 2005),7.2,7761_1,0
11096,11096,Die zauberhafte Welt der Beatrix Potter (2006),7,9027_9,1
11097,11097,Agatha Christie's Poirot The Adventure of the Cheap Flat (TV Episode 1990),7.6,6595_1,0
11098,11098,Percy Jackson: Diebe im Olymp (2010),5.9,11003_8,1
11099,11099,The Kids Are All Right (2010),7.1,601_10,1
11100,11100,Made in Italy (2008),4.5,2991_8,1
11101,11101,Aqua Teen Hunger Force She Creature (TV Episode 2009),8.1,10937_8,1
11102,11102,Community Basic Rocket Science (TV Episode 2010),8.6,7545_1,0
11103,11103,The Nostalgia Critic Top 11 Disney Villains (TV Episode 2008),7.7,9747_1,0
11104,11104,Psych True Grits (TV Episode 2012),8.2,7653_7,1
11105,11105,Blackfish (2013),8.1,6886_1,0
11106,11106,Admiral (2008),6.9,8054_8,1
11107,11107,Man on Wire - Der Drahtseilakt (2008),7.9,7299_9,1
11108,11108,The Children (2008),6,2289_3,0
11109,11109,Gegen jeden Zweifel (2009),5.8,6569_1,0
11110,11110,The Angry Video Game Nerd (TV Series 2006– ),8.9,10909_2,0
11111,11111,LOL - Laughing Out Loud (2012),4.1,4022_7,0
11112,11112,The Other Guys NYPD Recruitment Video (Video 2010),6.1,5407_1,0
11113,11113,Todd's Pop Song Reviews (TV Series 2009– ),8.4,10211_8,1
11114,11114,Raanjhanaa (2013),7.7,9194_1,0
11115,11115,Elvis - Loving You (1957),6.4,8113_8,1
11116,11116,I mostri (1963),7.7,12010_1,0
11117,11117,Das Mädchen aus der Cherry-Bar (1966),7.2,7373_7,1
11118,11118,Monster im Nacht-Express (1980),5.8,3535_10,1
11119,11119,Meine Freunde (1982),7.7,5265_10,0
11120,11120,Men in Black (1934),7.6,7032_1,0
11121,11121,Der Powerman (1984),7.3,3391_10,1
11122,11122,Khoon Ka Khoon (1935),5.3,969_9,1
11123,11123,Detective (1985),6.2,450_2,0
11124,11124,Kuck' mal wer da spricht! (1989),5.8,12296_3,1
11125,11125,Die Rückkehr der Untoten - Night of the Living Dead (1990),6.9,10855_10,1
11126,11126,Otto Preminger: Anatomie eines Filmemachers (1991),6.9,2741_10,1
11127,11127,Der Rasenmähermann (1992),5.3,12403_1,0
11128,11128,Leather Jacket Love Story (1997),6,6118_4,0
11129,11129,Goldschmuggel nach Virginia (1940),6.8,9001_1,0
11130,11130,Heung Gong jai jo (1997),7.7,172_4,1
11131,11131,Ich weiß noch immer was Du letzten Sommer getan hast (1998),4.5,4405_7,1
11132,11132,Great Performances: Dance in America (TV Series 1976– ),7,8923_8,1
11133,11133,Almost Famous - Fast berühmt (2000),8,5396_10,1
11134,11134,Wes Craven - Dracula 2000 (2000),4.9,7183_1,0
11135,11135,Dr. Wong's Virtual Hell (1999),3.4,3261_7,1
11136,11136,Wasabi - Ein Bulle in Japan (2001),6.6,7445_10,1
11137,11137,Dario Argento: An Eye for Horror (TV Movie 2000),6.9,11412_2,0
11138,11138,Without a Trace - Spurlos verschwunden (TV Series 2002–2009),6.9,4765_3,0
11139,11139,Reno 911! (TV Series 2003–2009),8,5248_9,1
11140,11140,Hoshi no koe (2003),7.6,3172_2,0
11141,11141,Macbeth (1946),7,10813_4,0
11142,11142,Material Girls (2006),3.7,8054_1,0
11143,11143,The 20th IFP Independent Spirit Awards (2005),5.3,5535_1,0
11144,11144,Tödlicher Anruf (2008),3.9,1306_8,1
11145,11145,Americanizing Shelley (2007),5.1,135_3,0
11146,11146,Big Stan (2007),6.2,10646_10,1
11147,11147,Alles über Eva (1950),8.4,9906_1,0
11148,11148,The Dark Knight (2008),9,8156_10,1
11149,11149,Slumdog Millionär (2008),8.1,2806_1,0
11150,11150,Sehnsüchtig (2004),7,9501_4,0
11151,11151,Panik am roten Fluß (1948),7.8,1882_3,0
11152,11152,Mai '43 - Die Zerstörung der Talsperren (1955),7.4,11895_4,0
11153,11153,Robin Hood (1922),7.8,5420_10,1
11154,11154,Leichen pflastern seinen Weg (1968),7.8,11791_10,1
11155,11155,Kinsey - Die Wahrheit über Sex (2004),7.1,3798_2,0
11156,11156,Last Man Standing Stud Muffin (TV Episode 2014),7.6,3282_8,1
11157,11157,Die Kuh (1969),8.2,1278_1,0
11158,11158,Ausgeflippt (1977),8.2,1011_4,1
11159,11159,Das Tor zum Himmel (1980),6.7,5263_9,0
11160,11160,The Musketeer (2001),4.7,11301_1,0
11161,11161,Rush Hour 2 (2001),6.5,1946_7,1
11162,11162,Hot Fuzz - Zwei abgewichste Profis (2007),7.9,3246_10,1
11163,11163,Cheng chong chui lui chai 2004 (2004),5.6,4130_8,1
11164,11164,The 79th Annual Academy Awards (2007),7.3,4172_10,1
11165,11165,City of Ember - Flucht aus der Dunkelheit (2008),6.5,2619_2,0
11166,11166,Henjel gwa Geuretel (2007),6.9,5197_4,1
11167,11167,Parks and Recreation (TV Series 2009– ),8.6,6060_9,1
11168,11168,Community Communication Studies (TV Episode 2010),8.5,7430_1,0
11169,11169,Person to Person (TV Series 1953–1961),8.4,3511_10,1
11170,11170,Die tolle Tante (1958),8,6970_1,0
11171,11171,Lolita (1962),7.7,931_4,0
11172,11172,Rachael Ray (TV Series 2006– ),4.4,12374_10,1
11173,11173,Martyrs (2008),7.1,10217_7,1
11174,11174,Jungle Manhunt (1951),6.4,964_7,1
11175,11175,The O'Reilly Factor Episode dated 25 January 2008 (TV Episode 2008),2.2,4859_1,0
11176,11176,Le dernier vol (2009),5.5,5525_1,0
11177,11177,Iron Maiden: Flight 666 (2009),8.3,11471_1,0
11178,11178,Bumm Bumm Bole (2010),5.8,5030_4,0
11179,11179,Eine Stadt geht durch die Hölle (1955),7.4,12177_2,0
11180,11180,Hart of Dixie Where I Lead Me (TV Episode 2013),8,8892_2,0
11181,11181,Wiegenlied für eine Leiche (1964),7.7,1073_4,0
11182,11182,Get Smart (TV Series 1965–1970),8.3,7406_1,0
11183,11183,A Charlie Brown Thanksgiving (TV Short 1973),7.8,6345_9,1
11184,11184,Angriff der Riesenspinne (1975),2.8,7395_7,1
11185,11185,Arrebato (1980),7.3,9952_7,0
11186,11186,Mein Essen mit André (1981),7.7,5851_4,0
11187,11187,Before Stonewall (1984),7.5,6880_7,0
11188,11188,Funny Farm (1988),6,642_9,1
11189,11189,Bad Lieutenant (1992),7.1,6271_9,1
11190,11190,Der $100.000 Fisch (1997),4.6,10983_1,0
11191,11191,This Morning (TV Series 1988– ),5,5602_1,0
11192,11192,Rashomon (TV Movie 1960),6.7,3834_1,0
11193,11193,Toransufômâ: Bîsuto uôzu metarusu (TV Series 1999– ),6.9,6961_3,0
11194,11194,Scooby-Doo und die Außerirdischen (Video 2000),6.6,10102_8,1
11195,11195,Das Haus der Lady Alquist (1944),7.9,6988_1,0
11196,11196,Judy in a Land Called Oz (1992),6.7,5803_9,1
11197,11197,Sauf le respect que je vous dois (2005),6.5,6009_1,0
11198,11198,Sind wir endlich fertig? (2007),3.8,10294_2,0
11199,11199,Doomsday - Tag der Rache (2008),6,9811_10,0
11200,11200,Die besten Jahre unseres Lebens (1946),8.3,11298_8,1
11201,11201,Heat (1995),8.3,4625_10,1
11202,11202,Napoleon vom Broadway (1934),7.9,11263_3,0
11203,11203,Spiegelbild im goldenen Auge (1967),6.9,11502_3,1
11204,11204,The Thin Red Line (1998),7.6,9690_10,1
11205,11205,The Fountain (2006),7.4,4453_10,1
11206,11206,Tropa de Elite (2007),8.1,9741_10,0
11207,11207,Street Kings (2008),6.8,12191_9,1
11208,11208,Löwen aus zweiter Hand (2003),7.6,8019_8,1
11209,11209,Die Klasse (2008),7.6,2298_4,0
11210,11210,Der Held (1966),7.9,1489_4,0
11211,11211,Medea (1969),7.1,4228_7,0
11212,11212,Convoy (1978),6.2,10905_1,0
11213,11213,Kindergarten Cop (1990),5.9,5103_10,1
11214,11214,I Wake Up Screaming (1941),7.3,5641_1,0
11215,11215,Mission Hill (TV Series 1999–2002),8,11567_1,0
11216,11216,Minsaara Kanavu (1997),7,4040_10,1
11217,11217,Der gestiefelte Kater (2011),6.7,4777_10,1
11218,11218,Resident Evil 5 (Video Game 2009),8.2,9612_10,1
11219,11219,The Strangers (2008),6.2,3830_1,0
11220,11220,Joey Joey and the Holding Hands (TV Episode 2006),7.8,8781_2,0
11221,11221,Chand kilo khorma baraye marassem-e tadfin (2006),7.6,9415_3,1
11222,11222,Gangster Squad (2013),6.8,9171_3,0
11223,11223,Die Hüter des Lichts (2012),7.3,478_3,0
11224,11224,Der Seidenfächer (2011),6,10979_8,1
11225,11225,Top Gear Episode #20.2 (TV Episode 2013),8.3,7073_4,0
11226,11226,Um Kopf und Kragen (1957),7.5,5419_10,0
11227,11227,Saturday Night Live David Alan Grier/Silverchair (TV Episode 1995),5.5,8505_3,0
11228,11228,Taxi to the Dark Side (2007),8,7559_1,1
11229,11229,Den Hals in der Schlinge (1951),6.8,3827_9,1
11230,11230,Yuvvraaj (2008),4.2,9242_1,0
11231,11231,Cropsey (2009),6.5,3133_10,1
11232,11232,A Single Man (2009),7.6,9051_4,0
11233,11233,Auf den Spuren des Marsupilami (2012),5.5,8604_10,1
11234,11234,Tonight! (TV Series 1953–1957),7,4811_8,1
11235,11235,Bum Reviews (TV Series 2008– ),7.3,10697_10,1
11236,11236,Birth of Hollywood (TV Mini-Series 2011),7.6,6142_10,1
11237,11237,The Pact (2012),5.8,6740_1,0
11238,11238,Das Teufelsauge (1960),7.2,7806_8,1
11239,11239,Hollywood Hist-o-Rama (TV Series 1961– ),6,8326_4,1
11240,11240,Die Blechpiraten (1974),6.5,12425_3,0
11241,11241,Crossed Swords (1977),6.5,11113_1,0
11242,11242,Gol Maal (1979),8.5,8096_1,0
11243,11243,Labyrinth der Leidenschaften (1982),6.4,512_8,1
11244,11244,G.I. Joe (TV Series 1985–1986),7.8,11144_7,1
11245,11245,Matlock (TV Series 1986–1995),7,2073_4,0
11246,11246,Pink Cadillac (1989),5.2,6966_4,0
11247,11247,Blood in Blood Out - Verschworen auf Leben und Tod (1993),7.9,12122_3,1
11248,11248,Siu Nin Wong Fei Hung Chi: Tit Ma Lau (1993),7.6,429_10,1
11249,11249,A Touch of Frost (TV Series 1992– ),7.9,10294_9,1
11250,11250,Timecop (TV Mini-Series 1997),6.8,9955_3,1
11251,11251,Zoolander (2001),6.6,10878_10,1
11252,11252,Rhythm (2000),7.4,9365_1,0
11253,11253,Boogeyman - Der schwarze Mann (2005),4.1,7317_8,1
11254,11254,Mumbai Se Aaya Mera Dost (2003),3.4,2863_8,1
11255,11255,Next (2007),6.2,11935_3,0
11256,11256,Working with Animals: 'The Scorpion King' (Video 2002),6.5,2180_2,0
11257,11257,VeggieTales: Where's God When I'm S-Scared? (Video 1993),7.4,267_10,1
11258,11258,Mystery Science Theater 3000 Diabolik (TV Episode 1999),8.8,72_8,1
11259,11259,Der große Diktator (1940),8.5,936_9,1
11260,11260,Gallipoli (1981),7.6,2363_4,0
11261,11261,Lebenskünstler (1938),8,11722_9,1
11262,11262,Andrej Rubljow (1966),8.3,1353_7,1
11263,11263,Keine Gnade für Ulzana (1972),7.1,3883_7,1
11264,11264,Charlie und die Schokoladenfabrik (1971),7.8,9475_8,1
11265,11265,Wall Street (1987),7.4,2328_2,0
11266,11266,Ip Man 2 (2010),7.6,11982_9,1
11267,11267,Die Unbesiegten (1969),6.6,10413_8,1
11268,11268,Taran und der Zauberkessel (1985),6.4,1277_2,0
11269,11269,Chameli Ki Shaadi (1986),7.5,6299_4,0
11270,11270,Ijaazat (1987),7.8,7536_9,1
11271,11271,Ein Leben voller Leidenschaft (1988),6.2,8368_2,0
11272,11272,Red Heat (1988),6,634_1,0
11273,11273,Joyride - Spritztour (2001),6.6,10095_3,0
11274,11274,Saturday Night Live: The Best of Dana Carvey (1999),7.4,8821_4,0
11275,11275,Flyboys - Helden der Lüfte (2006),6.6,5669_10,1
11276,11276,Der Teufel trägt Prada (2006),6.8,4600_8,0
11277,11277,Die kleine Annemarie (1925),7.7,10859_1,0
11278,11278,Bullets Over Hollywood (TV Movie 2005),7.2,140_9,1
11279,11279,Der sechs Millionen Dollar Mann Population: Zero (TV Episode 1974),7.7,153_8,1
11280,11280,Boy A (2007),7.7,8013_9,0
11281,11281,Rango (2011),7.3,12389_1,0
11282,11282,Sterben will gelernt sein (2010),5.6,8443_7,1
11283,11283,Mystery Science Theater 3000 Mitchell (TV Episode 1993),9,12290_10,1
11284,11284,Heroes (TV Series 2006– ),7.4,12152_10,1
11285,11285,Secretariat - Ein Pferd wird zur Legende (2010),7.2,6442_3,0
11286,11286,Animals (2012),6.2,7557_4,1
11287,11287,Faces in the Crowd (2011),5.7,3699_4,1
11288,11288,ParaNorman (2012),7,6461_2,1
11289,11289,Der Diktator (2012),6.4,8641_10,1
11290,11290,Darling (2010),7.3,10771_1,0
11291,11291,Angels' Share - Ein Schluck für die Engel (2012),7,10539_2,0
11292,11292,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer (Video 2011),7.4,10406_1,0
11293,11293,The Neighbors (TV Series 2012– ),6.7,9617_4,0
11294,11294,The Nostalgia Critic Patch Adams (TV Episode 2012),7.4,9403_10,1
11295,11295,Orange Is the New Black (TV Series 2013– ),8.5,3015_1,0
11296,11296,The Nostalgia Critic Top 12 Santa Clauses (TV Episode 2013),8.1,181_10,1
11297,11297,Meine Braut ist übersinnlich (1958),6.9,2879_4,0
11298,11298,Der schwarze Sergeant (1960),7.5,1758_8,1
11299,11299,Street Girl (1929),7.4,9992_10,1
11300,11300,Gladiatorerna (1969),6.8,10769_7,1
11301,11301,John und Mary (1969),6.6,5616_3,0
11302,11302,Prem Nagar (1971),7.4,721_4,0
11303,11303,Blondie of the Follies (1932),8,3035_1,0
11304,11304,Ginga tetsudô Three-Nine (1979),7.6,7877_4,0
11305,11305,Class - Vom Klassenzimmer zur Klassefrau (1983),5.8,5554_4,0
11306,11306,Nothing in Common - Sie haben nichts gemeinsam (1986),5.9,1475_7,1
11307,11307,Die Barbaren (1987),4.7,1538_7,1
11308,11308,BAT21 - Mitten im Feuer (1988),6.4,3499_10,0
11309,11309,Der Tod und das Mädchen (1994),7.3,8815_4,0
11310,11310,Santitos (1999),6.8,5817_8,1
11311,11311,Babes on Broadway (1941),6.8,4179_1,0
11312,11312,Voll daneben voll im Leben (TV Series 1999–2000),9,3719_10,1
11313,11313,The 63rd Annual Academy Awards (1991),6.1,2538_2,0
11314,11314,Stage Door Canteen (1943),6.7,4873_3,0
11315,11315,Idiocracy (2006),6.5,7283_9,1
11316,11316,Fluchtpunkt Nizza (2005),6.5,1997_4,0
11317,11317,The Perfect Game (2009),6.9,11036_4,0
11318,11318,Das Urteil von Nürnberg (1961),8.3,4123_4,1
11319,11319,Wer hat Angst vor Virginia Woolf? (1966),8.2,3520_3,0
11320,11320,Der Untergang (2004),8.3,10320_1,0
11321,11321,Der versteinerte Wald (1936),7.7,10185_10,1
11322,11322,Entführt - Die Abenteuer des David Balfour (1960),6.7,10193_1,0
